NumSchools,NationSizeRank,StateSizeRank,C_C14,CoreExpendPerPupil,CEPPNationRank,CEPPStateRank,TotalCurrExpend,PercExpendInstruction,CurrExpendPerPupil,TotalFedRev,PercRevFederal,TotLocalRev,PercRevLocal,RelatedChildreninPoverty,PercExpendInstructorSalary,PercExpendSalaries,KidsinDistrict,TotStateRev,PercRevState,TotExpendInstruction,DistrictTotExpend,TotPopinDistrict,TotExpendperPupil,TotalSalariesandWages,InstructionalSalaries,CCDIDLEA,NumContinueTeachers,DistrictOrLEA,Gr1-12orNot,MergedDistrict,BeginTime,TotalEnrollment,EnrollK-12,HispanicStudents,WhiteStudents,BlackStudents,AmericanIndianStudents,AsianStudents,K-12byRace,EligFreeLunch,EligFreeLunchK-12,ParticLunchProg,ApprovedK-12,DaysSchYr,HispanicTeachers,WhiteTeachers,BlackTeachers,AmericanIndianTeachers,AsianTeachers,FTETeachersCnt,NewTeacherHires,DismissedTeachers<4yrs,DismissedTeachers>4yrs,UnionAgreement,AgreementType,TeacherContractYear,SalarySchedule,BA-NoExp,BA-10yrs,MS-NoExp,MS-30Cr,MS-20yrs,HighestSteponSalarySchd,LowestSalary,HighestSalary,BenefitRateTeacher,BenefitRateNonProf,Benefit-Admin-Same/Other,BenefitAdminRate,Benefit-Aides-Same/Other,BenefitRateAides,OtherAgencyContribrute,OtherAgencyContributeRate,Benefit-Medical,Benefit-Dental,Benefit-Life,Benefit-Housing,Benefit-Meal,Benefit-Transport,HasCharter,NumCharter,MigrantStudentLstYr,MigrantStudentLstSmr,NumMigrantStudent,LEASIZE,NumMinorityStudentsDistrict,NumMinorityTeachers,PercStudApprovedLunchDisc,PercStudEligLunchDisc,REGION,STATE,STCNTY,SURVEY,URBANID,CNTLNUM,DFNLWGT
3.0,11419.0,802.0,102000.0,4631.0,2696.0,120.0,2404000.0,53.3,7656.0,219000.0,9.4,341000.0,14.6,126.0,68.2,58.7,289.0,1768000.0,75.9,1454000.0,2728000.0,1035.0,8688.0,1411000.0,963000.0,602010,19.0,1.0,1.0,2.0,325.0,289.0,285.0,160.0,125.0,0.0,0.0,0.0,285.0,1.0,265.0,1.0,265.0,180.0,2.0,20.0,0.0,0.0,0.0,22.0,3.0,0.0,0.0,1.0,1.0,3.0,1.0,29497.0,34190.0,31374.0,32312.0,39820.0,49205.0,-8.0,-8.0,19.0,22.0,1.0,19.0,2.0,22.0,2.0,-8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-8.0,1.0,1.0,95.0,3.0,160.0,2.0,92.98,92.98,4,6,6107,1,2.0,100724,2.3221
10.0,1078.0,190.0,254000.0,3207.0,12601.0,944.0,36861000.0,61.0,4692.0,1216000.0,2.9,10034000.0,24.2,725.0,73.4,69.8,11141.0,30283000.0,72.9,25197000.0,41321000.0,56045.0,5260.0,25729000.0,18877000.0,602160,211.0,1.0,1.0,2.0,500.0,7698.0,7698.0,1540.0,5115.0,600.0,18.0,425.0,7698.0,1.0,1674.0,1.0,1674.0,180.0,7.0,227.0,4.0,1.0,6.0,240.0,34.0,1.0,0.0,1.0,1.0,2.0,1.0,28314.0,36100.0,34685.0,38932.0,53372.0,65479.0,-8.0,-8.0,21.3,24.4,2.0,17.9,3.0,15.3,2.0,-8.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,-8.0,2.0,2.0,-8.0,6.0,2583.0,18.0,21.75,21.75,4,6,6071,1,2.0,101760,3.9264
17.0,401.0,76.0,1968000.0,3566.0,12288.0,903.0,80873000.0,57.9,4768.0,5323000.0,5.9,20205000.0,22.5,4269.0,72.2,66.7,22507.0,64187000.0,71.5,52700000.0,90977000.0,94337.0,5364.0,53943000.0,38945000.0,602430,728.0,1.0,1.0,2.0,950.0,23805.0,17295.0,8972.0,6152.0,1094.0,69.0,1008.0,17295.0,1.0,6404.0,1.0,6404.0,185.0,95.0,719.0,38.0,0.0,16.0,800.6,140.0,0.0,2.0,1.0,1.0,3.0,1.0,32664.0,33156.0,34599.0,36321.0,62169.0,64169.0,-8.0,-8.0,20.6,24.2,2.0,18.2,3.0,23.9,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,-8.0,2.0,2.0,-8.0,7.0,11143.0,149.0,37.03,37.03,4,6,6065,1,1.0,103103,1.5605
22.0,308.0,57.0,2565000.0,3679.0,12971.0,981.0,92282000.0,66.9,4585.0,5498000.0,5.0,41160000.0,37.5,5623.0,73.5,73.4,21302.0,63023000.0,57.5,65549000.0,97981000.0,180669.0,4868.0,67740000.0,49756000.0,602610,828.0,1.0,1.0,2.0,820.0,21820.0,21820.0,17400.0,2508.0,471.0,47.0,1394.0,21820.0,1.0,17997.0,1.0,17997.0,175.0,146.0,742.0,10.0,9.0,81.0,969.5,160.0,9.0,0.0,1.0,1.0,5.0,1.0,34207.0,46112.0,36341.0,36341.0,59187.0,65337.0,-8.0,-8.0,21.9,33.7,1.0,21.9,2.0,33.7,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,-8.0,2.0,2.0,-8.0,7.0,19312.0,246.0,82.48,82.48,4,6,6059,1,1.0,102714,1.5176
20.0,216.0,35.0,2366000.0,3723.0,7939.0,370.0,149744000.0,52.2,5627.0,13455000.0,8.1,56668000.0,34.2,5440.0,63.7,64.6,25955.0,95440000.0,57.6,84775000.0,162519008.0,360527.0,6107.0,96720000.0,61612000.0,602630,922.0,1.0,1.0,2.0,935.0,29108.0,28530.0,14376.0,8493.0,1036.0,140.0,4485.0,28530.0,1.0,12044.0,1.0,12044.0,180.0,78.0,997.0,14.0,7.0,56.0,1152.0,230.0,8.0,0.0,1.0,1.0,3.0,1.0,32920.0,53432.0,38526.0,41978.0,58444.0,66543.0,-8.0,-8.0,8.3,13.0,1.0,8.3,2.0,13.0,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,-8.0,2.0,2.0,-8.0,7.0,20037.0,155.0,42.22,42.22,4,6,6059,1,1.0,102535,1.0769
5.0,3861.0,406.0,0.0,3323.0,9132.0,466.0,13808000.0,48.1,5398.0,349000.0,2.2,6910000.0,43.5,156.0,67.4,63.3,2293.0,8624000.0,54.3,8500000.0,17688000.0,53781.0,6915.0,8734000.0,5884000.0,602670,123.0,1.0,1.0,2.0,1202.0,2834.0,2678.0,247.0,2291.0,28.0,43.0,69.0,2678.0,1.0,388.0,1.0,345.0,180.0,2.0,145.0,0.0,0.0,0.0,139.1,24.0,1.0,0.0,1.0,1.0,3.0,1.0,29996.0,42055.0,31622.0,31622.0,55346.0,57639.0,-8.0,-8.0,17.9,10.7,1.0,17.9,1.0,17.9,2.0,-8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-8.0,1.0,1.0,114.0,5.0,387.0,2.0,12.88,14.49,4,6,6097,1,2.0,102631,4.5227
5.0,3899.0,410.0,125000.0,2869.0,11140.0,731.0,12739000.0,47.9,5013.0,543000.0,2.7,9344000.0,46.9,359.0,64.2,64.3,1918.0,10037000.0,50.4,7289000.0,15203000.0,36500.0,5983.0,8191000.0,5255000.0,602700,116.0,1.0,1.0,2.0,-9.0,2568.0,2568.0,435.0,2079.0,14.0,0.0,40.0,2568.0,1.0,1023.0,1.0,1023.0,180.0,5.0,120.0,2.0,0.0,0.0,127.0,11.0,0.0,0.0,1.0,1.0,5.0,1.0,30828.0,42041.0,30828.0,38028.0,51719.0,51719.0,-8.0,-8.0,17.9,10.7,1.0,17.9,1.0,17.9,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,-8.0,2.0,1.0,806.0,5.0,489.0,7.0,39.84,39.84,4,6,6089,1,2.0,101179,4.711
8.0,417.0,80.0,2204000.0,3356.0,11393.0,776.0,80403000.0,51.9,4964.0,4269000.0,4.8,26076000.0,29.2,1298.0,63.5,65.7,11203.0,58887000.0,66.0,47492000.0,91577000.0,242698.0,5654.0,52785000.0,33508000.0,602820,548.0,1.0,1.0,2.0,137.0,23112.0,17646.0,5229.0,8793.0,2722.0,126.0,776.0,17646.0,1.0,8393.0,1.0,3909.0,180.0,47.0,587.0,44.0,6.0,12.0,696.0,148.0,10.0,1.0,1.0,1.0,3.0,1.0,28482.0,35319.0,34466.0,38453.0,51043.0,69300.0,-8.0,-8.0,23.5,21.7,1.0,23.5,2.0,21.7,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,-8.0,1.0,1.0,143.0,7.0,8853.0,109.0,22.15,47.56,4,6,6037,1,1.0,100790,1.3177
1.0,11103.0,786.0,33000.0,3957.0,5606.0,232.0,2186000.0,61.4,6210.0,170000.0,6.9,1603000.0,65.3,137.0,68.4,57.5,376.0,682000.0,27.8,1393000.0,2268000.0,2902.0,6443.0,1258000.0,861000.0,603090,12.0,1.0,1.0,2.0,-9.0,283.0,277.0,16.0,250.0,2.0,6.0,3.0,277.0,1.0,45.0,1.0,45.0,180.0,0.0,14.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,1.0,1.0,3.0,1.0,22989.0,26466.0,25538.0,26466.0,44960.0,50048.0,-8.0,-8.0,11.7,9.6,1.0,11.7,2.0,9.6,2.0,-8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-8.0,1.0,2.0,15.0,3.0,27.0,0.0,16.25,16.25,4,6,6045,1,3.0,101754,2.0419
12.0,1501.0,235.0,453000.0,3647.0,11079.0,723.0,30175000.0,55.2,5025.0,1300000.0,3.6,17127000.0,47.8,1042.0,70.6,67.4,6965.0,17372000.0,48.5,19549000.0,35443000.0,31830.0,5902.0,20343000.0,14366000.0,603300,278.0,1.0,1.0,2.0,-9.0,6678.0,5920.0,629.0,5081.0,90.0,29.0,91.0,5920.0,1.0,1232.0,1.0,1232.0,180.0,7.0,288.0,2.0,1.0,2.0,292.0,22.0,0.0,0.0,1.0,1.0,3.0,1.0,30311.0,42596.0,35881.0,35881.0,52045.0,53827.0,-8.0,-8.0,18.1,21.5,1.0,18.1,2.0,21.5,2.0,-8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-8.0,2.0,2.0,-8.0,6.0,839.0,12.0,20.81,20.81,4,6,6079,1,1.0,101874,2.7087
41.0,208.0,33.0,8660000.0,4007.0,7393.0,324.0,154996992.0,57.4,5743.0,20364000.0,12.0,23530000.0,13.9,14653.0,70.0,65.8,33139.0,125784000.0,74.1,98327000.0,171351008.0,181136.0,6348.0,101920000.0,71322000.0,603630,1054.0,1.0,1.0,2.0,1055.0,27488.0,27488.0,17066.0,5684.0,3812.0,365.0,561.0,27488.0,1.0,23236.0,1.0,23236.0,180.0,220.0,898.0,73.0,11.0,13.0,1213.5,161.0,4.0,2.0,1.0,1.0,3.0,1.0,30710.0,38899.0,34680.0,36728.0,45941.0,58071.0,-8.0,-8.0,23.2,30.9,2.0,16.9,2.0,30.9,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,-8.0,1.0,1.0,3984.0,7.0,21804.0,317.0,84.53,84.53,4,6,6029,1,1.0,102407,1.0769
21.0,403.0,77.0,3132000.0,3454.0,12357.0,915.0,79530000.0,52.2,4755.0,10136000.0,10.1,20325000.0,20.3,4800.0,58.3,73.5,18616.0,69645000.0,69.6,48906000.0,93717000.0,71192.0,5604.0,58430000.0,34052000.0,603690,643.0,1.0,1.0,2.0,720.0,21236.0,17020.0,13735.0,2061.0,655.0,51.0,518.0,17020.0,1.0,5065.0,1.0,5065.0,180.0,28.0,700.0,14.0,0.0,0.0,741.6,99.0,3.0,0.0,1.0,1.0,3.0,1.0,34974.0,39761.0,35801.0,39057.0,52473.0,65041.0,-8.0,-8.0,11.0,22.0,1.0,11.0,2.0,22.0,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,-8.0,1.0,1.0,248.0,7.0,14959.0,42.0,29.76,29.76,4,6,6037,1,2.0,103064,1.7168
8.0,2087.0,294.0,1133000.0,3140.0,9658.0,530.0,24086000.0,55.2,5296.0,3580000.0,13.2,4939000.0,18.3,2325.0,64.3,64.3,6644.0,18540000.0,68.5,14281000.0,25892000.0,27782.0,5693.0,15496000.0,9960000.0,603840,177.0,1.0,1.0,2.0,-9.0,4800.0,4522.0,1741.0,1354.0,627.0,278.0,522.0,4522.0,1.0,3178.0,1.0,3178.0,180.0,26.0,169.0,9.0,0.0,6.0,210.0,33.0,0.0,0.0,1.0,1.0,3.0,1.0,29961.0,45051.0,32420.0,33638.0,58125.0,60276.0,-8.0,-8.0,66.8,18.7,2.0,9.6,3.0,4.9,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,-8.0,2.0,2.0,-8.0,5.0,3168.0,41.0,70.28,70.28,4,6,6065,1,2.0,104352,5.2697
12.0,1274.0,211.0,1005000.0,3196.0,9928.0,566.0,36186000.0,46.7,5244.0,3231000.0,6.8,7601000.0,15.9,2274.0,66.6,64.1,9588.0,36962000.0,77.3,22049000.0,47230000.0,40362.0,6845.0,23187000.0,15434000.0,604020,286.0,1.0,1.0,2.0,1130.0,7190.0,6865.0,2634.0,2944.0,941.0,174.0,172.0,6865.0,1.0,3404.0,1.0,3404.0,180.0,41.0,263.0,16.0,8.0,8.0,324.0,50.0,0.0,0.0,1.0,1.0,3.0,1.0,30358.0,35193.0,34138.0,34138.0,49727.0,58968.0,-8.0,-8.0,27.6,27.0,1.0,27.6,2.0,27.0,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,-8.0,2.0,2.0,-8.0,6.0,3921.0,73.0,49.58,49.58,4,6,6071,1,2.0,100326,3.7245
13.0,930.0,168.0,500000.0,3615.0,11894.0,857.0,43246000.0,64.0,4856.0,1620000.0,3.1,26109000.0,50.2,1223.0,72.7,68.2,11637.0,24320000.0,46.7,29119000.0,45482000.0,77097.0,5107.0,29495000.0,21442000.0,604800,389.0,1.0,1.0,2.0,715.0,8723.0,8723.0,1600.0,902.0,453.0,87.0,5681.0,8723.0,1.0,1610.0,1.0,0.0,180.0,21.0,350.0,11.0,2.0,46.0,430.0,41.0,2.0,0.0,1.0,1.0,3.0,1.0,32000.0,46000.0,36000.0,38000.0,48000.0,62470.0,-8.0,-8.0,21.0,21.0,1.0,21.0,2.0,21.0,2.0,-8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-8.0,1.0,1.0,25.0,6.0,7821.0,80.0,0.0,18.46,4,6,6085,1,1.0,101318,3.0491
1.0,13537.0,946.0,60000.0,4136.0,1779.0,99.0,934000.0,46.0,8491.0,155000.0,16.0,570000.0,59.0,25.0,51.7,64.3,167.0,241000.0,24.9,455000.0,989000.0,716.0,8991.0,601000.0,311000.0,604860,6.0,1.0,1.0,2.0,-9.0,77.0,75.0,3.0,72.0,0.0,0.0,0.0,75.0,2.0,-8.0,-8.0,-8.0,182.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,-8.0,3.0,1.0,26831.0,38117.0,27231.0,30616.0,43079.0,47137.0,-8.0,-8.0,22.0,22.0,1.0,22.0,2.0,22.0,2.0,-8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-8.0,2.0,2.0,-8.0,2.0,3.0,0.0,0.0,0.0,4,6,6019,1,2.0,104680,40.7523
14.0,786.0,140.0,2275000.0,3977.0,8660.0,430.0,56358000.0,59.3,5491.0,5546000.0,8.0,22930000.0,33.2,4361.0,68.9,67.2,11429.0,40597000.0,58.8,35888000.0,60496000.0,65413.0,5895.0,37862000.0,26076000.0,605580,498.0,1.0,1.0,2.0,120.0,11181.0,11109.0,8679.0,1656.0,226.0,88.0,460.0,11109.0,1.0,8937.0,1.0,8937.0,175.0,76.0,465.0,5.0,2.0,13.0,561.0,63.0,0.0,0.0,1.0,1.0,5.0,1.0,27768.0,42513.0,33599.0,37486.0,59181.0,62761.0,-8.0,-8.0,23.7,29.6,2.0,20.7,3.0,6.6,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,-8.0,1.0,1.0,5128.0,7.0,9453.0,96.0,80.45,80.45,4,6,6083,1,1.0,100459,2.4429
18.0,612.0,113.0,1011000.0,3739.0,10821.0,674.0,62182000.0,57.4,5079.0,2638000.0,3.5,18094000.0,23.9,1952.0,74.3,65.5,16901.0,55086000.0,72.7,42640000.0,74231000.0,76255.0,6064.0,40716000.0,30247000.0,606390,657.0,1.0,1.0,2.0,400.0,12515.0,12515.0,2832.0,7440.0,1518.0,111.0,614.0,12515.0,1.0,4134.0,1.0,4134.0,180.0,15.0,676.0,11.0,1.0,10.0,633.5,56.0,0.0,0.0,1.0,1.0,3.0,1.0,31555.0,39968.0,36813.0,36813.0,57797.0,59797.0,-8.0,-8.0,25.3,49.5,2.0,20.0,3.0,39.1,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,-8.0,2.0,2.0,-8.0,7.0,5075.0,37.0,33.03,33.03,4,6,6029,1,1.0,101939,1.9027
1.0,13122.0,907.0,14000.0,3166.0,12752.0,959.0,674000.0,59.1,4648.0,54000.0,6.5,179000.0,21.6,61.0,78.9,65.4,119.0,595000.0,71.9,459000.0,777000.0,555.0,5359.0,441000.0,348000.0,606420,7.0,1.0,1.0,2.0,445.0,171.0,171.0,65.0,100.0,5.0,0.0,1.0,171.0,1.0,89.0,1.0,81.0,180.0,1.0,7.0,0.0,0.0,0.0,7.5,1.0,1.0,0.0,2.0,-8.0,3.0,1.0,26831.0,38117.0,27231.0,30616.0,43079.0,47137.0,-8.0,-8.0,16.7,15.4,1.0,16.7,3.0,5.4,2.0,-8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-8.0,1.0,1.0,14.0,2.0,71.0,1.0,47.37,52.05,4,6,6107,1,2.0,103128,39.6583
12.0,2522.0,317.0,347000.0,3194.0,9338.0,494.0,20687000.0,54.9,5359.0,668000.0,2.7,11707000.0,48.1,907.0,63.7,66.4,4323.0,11940000.0,49.1,12329000.0,22452000.0,23439.0,5817.0,13744000.0,8759000.0,606870,183.0,1.0,1.0,-9.0,235.0,3900.0,3900.0,134.0,3588.0,8.0,128.0,42.0,3900.0,1.0,1227.0,1.0,1227.0,180.0,0.0,200.0,0.0,2.0,5.0,198.0,24.0,2.0,1.0,1.0,1.0,5.0,1.0,26099.0,35728.0,28518.0,28518.0,41890.0,56161.0,-8.0,-8.0,16.3,12.2,1.0,16.3,2.0,12.2,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,-8.0,2.0,2.0,-8.0,5.0,312.0,7.0,31.46,31.46,4,6,6009,1,3.0,101704,3.8633
10.0,1191.0,200.0,1917000.0,3804.0,10123.0,591.0,37763000.0,61.6,5203.0,4109000.0,9.5,6289000.0,14.5,3680.0,73.5,67.1,7438.0,33052000.0,76.1,25859000.0,41994000.0,26181.0,5786.0,25342000.0,18635000.0,606900,329.0,1.0,1.0,2.0,-9.0,8077.0,7605.0,7454.0,38.0,7.0,7.0,99.0,7605.0,1.0,5945.0,1.0,5945.0,180.0,274.0,89.0,2.0,3.0,8.0,376.0,47.0,4.0,1.0,1.0,1.0,3.0,1.0,28724.0,44522.0,33894.0,35618.0,57735.0,62618.0,-8.0,-8.0,20.5,27.1,2.0,13.2,2.0,27.1,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,-8.0,1.0,1.0,2037.0,6.0,7567.0,287.0,78.17,78.17,4,6,6025,1,3.0,101545,2.3268
3.0,8059.0,615.0,30000.0,3470.0,8660.0,430.0,4827000.0,43.0,5491.0,209000.0,3.7,4183000.0,74.9,221.0,68.4,62.5,1066.0,1195000.0,21.4,3050000.0,7093000.0,7756.0,8069.0,3017000.0,2064000.0,607020,44.0,1.0,1.0,2.0,1222.0,933.0,933.0,460.0,450.0,4.0,11.0,8.0,933.0,1.0,470.0,1.0,470.0,187.0,4.0,44.0,0.0,0.0,0.0,47.3,4.0,0.0,0.0,1.0,1.0,3.0,1.0,31523.0,42156.0,34561.0,34561.0,55827.0,58865.0,-8.0,-8.0,23.1,26.9,2.0,19.2,3.0,26.3,2.0,-8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-8.0,1.0,1.0,141.0,3.0,483.0,4.0,50.38,50.38,4,6,6055,1,2.0,102436,12.417
5.0,1287.0,212.0,313000.0,4013.0,9352.0,496.0,36600000.0,54.5,5355.0,1198000.0,2.9,29484000.0,70.3,403.0,71.2,66.6,7117.0,11272000.0,26.9,23803000.0,43686000.0,221540.0,6392.0,24391000.0,17373000.0,607230,244.0,1.0,1.0,2.0,1000.0,7395.0,7395.0,1361.0,4580.0,292.0,76.0,1086.0,7395.0,1.0,758.0,1.0,758.0,180.0,16.0,292.0,3.0,0.0,13.0,323.4,80.0,10.0,0.0,1.0,1.0,2.0,1.0,30589.0,47574.0,34469.0,34469.0,53357.0,64927.0,-8.0,-8.0,24.9,16.2,1.0,24.9,2.0,16.2,2.0,-8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-8.0,2.0,2.0,-8.0,6.0,2815.0,32.0,10.25,10.25,4,6,6085,1,1.0,101676,2.2007
38.0,117.0,13.0,777000.0,3615.0,11158.0,735.0,201232992.0,58.8,5009.0,6899000.0,3.1,114533000.0,51.1,2900.0,70.5,68.2,37771.0,102503000.0,45.8,129613000.0,220420000.0,216360.0,5487.0,137162000.0,96701000.0,607440,1996.0,1.0,1.0,2.0,400.0,46909.0,43604.0,7373.0,32301.0,970.0,159.0,2801.0,43604.0,1.0,43604.0,1.0,5232.0,180.0,117.0,2018.0,7.0,3.0,47.0,2049.4,196.0,0.0,0.0,1.0,1.0,5.0,1.0,30467.0,41524.0,34892.0,34892.0,49044.0,68281.0,-8.0,-8.0,25.9,38.1,1.0,25.9,2.0,38.1,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,-8.0,1.0,1.0,60.0,7.0,11303.0,174.0,12.0,100.0,4,6,6059,1,2.0,102727,1.1048
2.0,7874.0,606.0,24000.0,3957.0,8788.0,440.0,5034000.0,66.9,5466.0,251000.0,4.5,3077000.0,55.3,200.0,76.0,71.3,1127.0,2232000.0,40.1,3644000.0,5446000.0,12962.0,5913.0,3590000.0,2730000.0,607470,46.0,1.0,1.0,2.0,-9.0,880.0,880.0,198.0,664.0,8.0,5.0,5.0,880.0,1.0,1.0,1.0,1.0,185.0,1.0,46.0,0.0,0.0,0.0,47.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,26607.0,32688.0,29646.0,32688.0,43327.0,57006.0,-8.0,-8.0,16.2,4.2,1.0,16.2,2.0,4.2,2.0,-8.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,-8.0,2.0,2.0,-8.0,3.0,216.0,1.0,0.11,0.11,4,6,6073,1,2.0,100801,24.3609
8.0,3183.0,360.0,123000.0,3194.0,10665.0,649.0,15849000.0,46.3,5106.0,733000.0,4.1,9260000.0,51.2,156.0,67.6,66.9,3283.0,8098000.0,44.8,9913000.0,21412000.0,19315.0,6898.0,10600000.0,7165000.0,607560,144.0,1.0,1.0,2.0,-9.0,3161.0,3161.0,1801.0,1254.0,24.0,5.0,77.0,3161.0,1.0,1866.0,1.0,1334.0,180.0,29.0,120.0,0.0,1.0,6.0,154.6,12.0,2.0,0.0,1.0,1.0,3.0,1.0,29320.0,43118.0,31043.0,34494.0,56922.0,56922.0,-8.0,-8.0,22.3,20.3,1.0,22.3,2.0,20.3,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,-8.0,1.0,1.0,127.0,5.0,1907.0,36.0,42.2,59.03,4,6,6083,1,2.0,101157,6.3872
5.0,5114.0,482.0,411000.0,3314.0,9272.0,487.0,9911000.0,57.1,5372.0,1056000.0,10.0,2452000.0,23.3,1040.0,64.8,63.6,2667.0,7009000.0,66.6,6114000.0,10711000.0,15446.0,5805.0,6301000.0,4081000.0,607680,82.0,1.0,1.0,2.0,1000.0,1712.0,1712.0,153.0,1318.0,33.0,181.0,27.0,1712.0,1.0,1312.0,1.0,1312.0,180.0,3.0,83.0,0.0,1.0,0.0,86.0,5.0,0.0,0.0,1.0,1.0,3.0,1.0,32000.0,38891.0,33000.0,33000.0,39891.0,44712.0,-8.0,-8.0,12.4,23.4,1.0,12.4,3.0,10.4,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,-8.0,1.0,2.0,60.0,4.0,394.0,4.0,76.64,76.64,4,6,6089,1,2.0,104612,7.1325
12.0,878.0,158.0,1130000.0,3324.0,12758.0,960.0,43189000.0,53.0,4646.0,3330000.0,6.6,12267000.0,24.2,2586.0,68.8,68.7,9379.0,35094000.0,69.2,27442000.0,51789000.0,41383.0,5571.0,29683000.0,20408000.0,608130,427.0,1.0,1.0,2.0,240.0,10204.0,9508.0,3955.0,4527.0,306.0,159.0,561.0,9508.0,1.0,5174.0,1.0,5174.0,180.0,47.0,313.0,59.0,0.0,33.0,452.0,25.0,7.0,0.0,1.0,1.0,5.0,1.0,31683.0,42676.0,34689.0,34689.0,59800.0,60941.0,-8.0,-8.0,12.3,3.2,1.0,12.3,2.0,3.2,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,-8.0,6.0,4981.0,139.0,54.42,54.42,4,6,6099,1,2.0,102028,2.4988
10.0,1339.0,216.0,458000.0,3911.0,11528.0,799.0,32535000.0,53.7,4937.0,1747000.0,4.4,10966000.0,27.5,592.0,65.8,67.2,7285.0,27131000.0,68.1,21139000.0,39380000.0,36167.0,5976.0,21879000.0,14389000.0,608190,269.0,1.0,1.0,2.0,658.0,8053.0,6803.0,2632.0,3291.0,341.0,17.0,522.0,6803.0,1.0,1747.0,1.0,1747.0,180.0,17.0,264.0,7.0,1.0,11.0,288.9,31.0,0.0,0.0,1.0,1.0,2.0,1.0,34169.0,44764.0,34169.0,35020.0,55754.0,59849.0,-8.0,-8.0,19.1,21.7,2.0,18.8,3.0,8.2,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,-8.0,2.0,2.0,-8.0,6.0,3512.0,36.0,25.68,25.68,4,6,6037,1,2.0,100382,3.1938
2.0,8449.0,634.0,39000.0,3512.0,10136.0,594.0,4114000.0,62.8,5201.0,216000.0,4.8,1346000.0,29.9,268.0,74.3,65.6,1028.0,2946000.0,65.4,2778000.0,4423000.0,5287.0,5592.0,2700000.0,2006000.0,608250,31.0,1.0,1.0,2.0,-9.0,752.0,752.0,44.0,599.0,27.0,48.0,34.0,752.0,1.0,224.0,1.0,224.0,180.0,3.0,41.0,0.0,0.0,0.0,42.0,13.0,0.0,0.0,1.0,1.0,3.0,1.0,29964.0,42763.0,35700.0,35700.0,53205.0,56702.0,-8.0,-8.0,26.0,40.0,1.0,26.0,2.0,40.0,2.0,-8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-8.0,2.0,2.0,-8.0,3.0,153.0,3.0,29.79,29.79,4,6,6099,1,1.0,103848,26.5427
30.0,185.0,30.0,1101000.0,3206.0,12276.0,902.0,143614000.0,61.0,4771.0,5326000.0,3.3,42770000.0,26.2,3466.0,71.4,68.3,30587.0,115143000.0,70.5,96498000.0,158098000.0,136561.0,5252.0,98053000.0,70010000.0,608460,1270.0,1.0,1.0,2.0,-9.0,31545.0,31545.0,12840.0,13805.0,1639.0,60.0,3201.0,31545.0,1.0,9905.0,1.0,9905.0,183.0,202.0,1128.0,31.0,8.0,37.0,1397.2,136.0,10.0,0.0,1.0,1.0,5.0,1.0,31314.0,36107.0,34635.0,36981.0,61463.0,65567.0,-8.0,-8.0,11.5,16.4,1.0,11.5,2.0,16.4,2.0,-8.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,-8.0,2.0,2.0,-8.0,7.0,17740.0,278.0,31.4,31.4,4,6,6071,1,2.0,101423,1.1048
